estatisticas mensais clima
 Mes= 01
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    0.7100    0.2900    0.1800    0.1100    0.0600    0.4000    0.3400    0.4100    0.2900    0.7300    0.1200    0.2300    0.2300
    0.8400    0.3800    0.2700    0.1900    0.0900    0.5400    0.4800    0.5700    0.4400    0.9800    0.2100    0.3500    0.3100
    1.1100    0.5900    0.4300    0.2900    0.1700    0.7700    0.7700    0.9800    0.6400    1.3200    0.3700    0.6200    0.5900
    1.7000    1.0500    0.8200    0.6300    0.4900    1.3000    1.3200    1.7900    1.1200    2.1600    0.8400    1.0700    0.9900
    2.2900    1.6500    1.3100    1.0800    0.8300    1.8300    2.0100    2.5900    1.8300    2.9100    1.4200    1.7800    1.6700
    3.7250    3.0650    2.6850    2.4100    2.0550    3.2950    3.8550    4.5700    3.5400    4.7900    3.1700    3.3900    3.2900
    5.5600    5.2900    4.9400    4.6200    4.3900    5.2700    6.5900    7.5800    6.3000    7.4500    5.9400    6.4700    6.0400
    6.9900    7.4800    7.1800    6.4200    5.8500    6.4000    8.6900    9.6500    8.3800    9.5600    8.5500    8.5300    8.3200
    8.8800   10.5000   10.6400    9.3400    8.3900    8.3300   11.8900   13.0000   11.9600   12.3700   12.4100   12.2300   12.7300
    9.9700   12.1500   13.2300   11.0900   10.1600    9.6700   13.9200   14.9100   15.5100   14.1900   15.1000   15.2800   15.6500
   10.8800   13.9700   15.5500   12.8000   11.2200   10.6600   15.2800   16.8100   17.8900   15.7000   16.9900   17.0600   17.8800
   29.9500   47.5900   66.4200   56.6500   36.5600   32.8800   68.8500  108.9300   82.6000   84.8900   71.5500   79.3100   83.2000
   30.9500   48.5900   67.4200   57.6500   37.5600   33.8800   69.8500  109.9300   83.6000   85.8900   72.5500   80.3100   84.2000
    6.8879    7.6210    8.7132    8.8589    7.1766    6.9856    9.8743   13.9353    8.8436   11.9972    8.4971    9.0539    8.6658
    4.4917    6.3733    7.7347    6.5050    5.2317    4.8481    7.0712    7.8855    9.4495    7.1564    8.5349    8.8668    9.7126
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000
   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000
    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    0.1000    0.0000    0.0000    0.0000    0.0000    0.0200    0.0000    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000
    0.3900    0.0800    0.0300    0.0200    0.0100    0.1500    0.1300    0.1400    0.0700    0.2900    0.0000    0.0300    0.0300
   13.7800   19.0600   21.0200   18.3300   15.0000   14.2900   21.0500   21.0800   28.2300   21.2900   24.3100   25.2700   26.9100
   20.7200   29.6400   35.7400   29.8400   23.2900   22.1300   32.1900   32.7800   44.0800   32.0100   36.3000   39.9300   46.8300
   28.0800   42.5900   59.2700   41.6400   30.1500   32.6400   40.1200   49.3700   61.8400   41.4700   55.9000   62.3900   66.4800
    1.6687    2.1328    2.7691    2.5035    2.0126    2.0320    2.2191    3.2362    2.7176    2.5575    2.4685    2.6478    2.8376
    3.6212    5.9462   10.9612    8.4299    4.9269    5.6485    7.8870   24.6911    9.6415   13.7409    8.2759    9.8024   10.6826
 Mes= 05
    3.2717    3.4909    3.5580    3.2555    2.7830    3.1905    3.8589    4.3646    4.3109    4.3505    4.0230    4.2506    4.3647
    4.0114    6.2528    8.4451    5.7414    4.2600    4.2562    5.5950    6.3279    6.9931    5.7368    6.8912    6.8655    7.2185
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1500    0.0200    0.0100    0.0000    0.0000    0.0500    0.0400    0.0200    0.0100    0.0500    0.0000    0.0000    0.0000
    0.2000    0.0500    0.0200    0.0000    0.0100    0.0700    0.0700    0.0400    0.0300    0.1100    0.0000    0.0000    0.0000
    0.3300    0.1000    0.0700    0.0300    0.0300    0.1200    0.1400    0.1100    0.1000    0.2200    0.0300    0.0700    0.0600
    0.6500    0.3100    0.1900    0.1300    0.1000    0.2700    0.3400    0.3400    0.3700    0.5800    0.1700    0.2800    0.2900
    0.9700    0.5900    0.4100    0.3200    0.2200    0.6100    0.6700    0.7200    0.6700    1.0100    0.4400    0.6800    0.6600
    1.9500    1.5000    1.1800    1.0400    0.8700    1.6200    1.8000    2.1000    1.7500    2.3800    1.3400    1.7800    1.7600
    3.3900    3.0900    2.6600    2.5100    2.4900    3.1400    3.6200    4.0900    3.4800    4.3500    3.0800    3.4800    3.5900
    4.4600    4.5300    4.2100    3.6900    3.7400    4.5300    5.1600    5.8800    5.2200    5.9600    4.7800    4.9400    5.0400
    5.9800    6.4200    6.3600    5.6400    5.5000    6.2100    7.4800    8.2200    7.5100    7.9900    6.9300    7.3000    7.5700
    7.3300    8.1200    7.8400    7.5600    7.0100    7.3700    9.0400    9.8900    9.3100    9.6300    9.4400    9.4500    9.6800
    7.9800    9.7600    9.2600    9.0500    8.3100    8.5300    9.8700   11.7900   11.3300   11.0100   11.1800   11.5400   11.5500
   58.9000  146.7000  226.0200   70.9300   37.7600   45.4300   64.4200   56.8400   63.6000   50.5300   61.2300   62.5700   63.2500
