estatisticas mensais clima
 Mes= 01
    0.0800    0.0100    0.0000    0.0000    0.0400    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.8600    0.9600    1.0000    1.0000    1.0000    0.9300    0.9300    0.9300    1.0000    0.8400    1.0000    1.0000    1.0000
    0.9400    1.0000    1.0000    1.0000    1.0000    0.9900    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    0.9800    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    0.3481    0.3853    0.3887    0.2909    0.0186    0.3723    0.6478    1.2075    1.5392    1.2410    1.6570    1.6457    1.6228
   -0.8066   -1.0029   -1.2321   -1.2680   -1.2491   -0.9324   -0.7259    0.2133    0.9449    0.6040    0.7462    1.1434    0.9939
 Mes= 06
    0.5385    0.5247    0.5147    0.5451    0.5983    0.5410    0.4819    0.4113    0.3366    0.3918    0.3457    0.3288    0.3205
    0.2858    0.3271    0.3619    0.3487    0.3246    0.3219    0.3478    0.3778    0.4048    0.3504    0.4758    0.4261    0.4330
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1400    0.0700    0.0200    0.0500    0.1400    0.0900    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1700    0.0900    0.0500    0.0800    0.1700    0.1100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2100    0.1400    0.0700    0.1200    0.2200    0.1600    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.3000    0.2400    0.1600    0.2200    0.3200    0.2600    0.1400    0.0000    0.0000    0.0500    0.0000    0.0000    0.0000
    0.3700    0.3300    0.2600    0.3200    0.4100    0.3400    0.2500    0.1400    0.0000    0.1100    0.0000    0.0000    0.0000
    0.5500    0.5300    0.5100    0.5500    0.6100    0.5400    0.4600    0.2900    0.2000    0.3200    0.0000    0.0000    0.0000
    0.7000    0.7200    0.7900    0.8000    0.8400    0.7500    0.6800    0.6400    0.4000    0.5800    1.0000    0.3300    0.5000
    0.7900    0.8200    0.8600    0.8800    0.9300    0.8500    0.8200    0.7900    0.8000    0.6800    1.0000    0.6700    1.0000
