SAE01_RB_conf_Madred SAE02_Cach_Esp SAE03_bacia-rio-Guapore SAE04_JRB-Jirau SAE05_Inc_ate_JRB SAE06_JRB-SAE SAE07_Jirau-SAE SAE08_Bacia_Inc_JPVila SAE09_Bacia_JPVila SAE10_Bacia_MontJP SAE11_Tot_JRB SAE12_MadredD SAE13_Bacia-rio-Mamore STAT01_Fruteira_ES STAT02_Francisco_gros_ES STAT03_FG_taici_SK STAT04_FG_Inc_bracoesquerdo_SK STAT05_FG_Inc_bracodireito_SK STAT06_FG_Ibitirama_SK STAT07_FG_montante_flu STAT08_FG_sao_simao_jusante_flu 
    3.8331    4.3150   -1.0000   -1.0000    4.3944   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000    4.3200    4.4939    5.4544    4.0648    4.0840    4.1226    4.5186    4.1477    3.8408    3.5997    4.1187
    0.1054    0.1508   -1.0000   -1.0000    0.0090   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000    0.0456    0.2522    0.0126    0.1309    0.0459    0.0454    0.4864    0.0261    0.0077    0.0192    0.0455
  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000
   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000
  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000
   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000
    0.4233    0.5500    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.1667    0.8600    0.0300    0.2933    0.0600    0.0600    1.2967    0.0300    0.0100    0.0333    0.0600
    0.1733    0.2200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0667    0.3267    0.0100    0.0000    0.0000    0.0000    0.2533    0.0000    0.0000    0.0000    0.0000
    0.1800    0.3400    0.0000    0.0000    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.1000    0.6500    0.0400    0.3800    0.1500    0.1500    1.1000    0.0900    0.0200    0.0500    0.1500
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
