GFS1P00H03T00E00 00 36 2021/07/16 12 2021 07 16 00  0.61   0.49   0.03   0.00   0.03   0.00   0.00   0.00   0.00   0.00   0.30   0.50   0.59   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 37 2021/07/16 15 2021 07 16 00  0.53   0.53   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.25   0.68   0.37   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 38 2021/07/16 18 2021 07 16 00  0.49   0.50   0.00   0.03   0.01   0.07   0.18   0.14   0.12   0.10   0.18   0.66   0.10   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 39 2021/07/16 21 2021 07 16 00  0.34   0.31   0.00   0.02   0.02   0.02   0.02   0.00   0.00   0.00   0.09   0.35   0.02   0.00   0.00   0.00   0.05   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 40 2021/07/17 00 2021 07 17 00  0.06   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.12   0.00   0.00   0.00   0.00   0.12   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 41 2021/07/17 03 2021 07 17 00  0.01   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00   0.10   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 42 2021/07/17 06 2021 07 17 00  0.02   0.03   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.01   0.04   0.02   0.00   0.00   0.00   0.09   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 43 2021/07/17 09 2021 07 17 00  0.12   0.16   0.00   0.38   0.04   0.38   0.40   0.40   0.34   0.29   0.07   0.21   0.00   0.01   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 44 2021/07/17 12 2021 07 17 00  0.22   0.28   0.00   0.45   0.11   0.39   0.26   0.33   0.33   0.31   0.12   0.36   0.07   0.00   0.00   0.00   0.15   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 45 2021/07/17 15 2021 07 17 00  0.41   0.34   0.06   0.12   0.22   0.09   0.03   0.00   0.05   0.08   0.19   0.31   0.20   0.00   0.00   0.00   0.14   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 46 2021/07/17 18 2021 07 17 00  0.60   0.59   0.07   0.31   0.30   0.37   0.51   0.52   0.51   0.48   0.28   0.69   0.18   0.00   0.00   0.00   0.13   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 47 2021/07/17 21 2021 07 17 00  0.50   0.58   0.01   1.01   0.32   1.05   1.14   0.94   0.92   0.87   0.26   0.71   0.05   0.00   0.00   0.00   0.08   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 48 2021/07/18 00 2021 07 18 00  0.10   0.22   0.00   1.09   0.23   1.21   1.52   1.55   1.19   0.91   0.16   0.36   0.04   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 49 2021/07/18 03 2021 07 18 00  0.11   0.24   0.00   0.78   0.24   0.60   0.14   0.20   0.15   0.11   0.12   0.29   0.06   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 50 2021/07/18 06 2021 07 18 00  0.37   0.50   0.00   1.03   0.15   0.91   0.62   0.85   0.77   0.69   0.21   0.69   0.05   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 51 2021/07/18 09 2021 07 18 00  0.33   0.45   0.00   0.41   0.22   0.45   0.49   0.28   0.12   0.00   0.17   0.57   0.05   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 52 2021/07/18 12 2021 07 18 00  0.33   0.45   0.00   0.13   0.09   0.10   0.03   0.05   0.04   0.03   0.14   0.63   0.03   0.00   0.00   0.00   0.04   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 53 2021/07/18 15 2021 07 18 00  0.25   0.40   0.00   0.17   0.08   0.13   0.04   0.04   0.04   0.03   0.13   0.61   0.01   0.00   0.00   0.00   0.05   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 54 2021/07/18 18 2021 07 18 00  0.21   0.29   0.00   0.04   0.01   0.03   0.00   0.00   0.00   0.00   0.09   0.44   0.01   0.18   0.20   0.12   0.51   0.24   0.24   0.32   0.17 
GFS1P00H03T00E00 00 55 2021/07/18 21 2021 07 18 00  0.10   0.12   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.04   0.17   0.01   0.40   1.20   0.59   3.41   1.67   1.67   2.22   0.93 
GFS1P00H03T00E00 00 56 2021/07/19 00 2021 07 19 00  0.05   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.08   0.00   0.89   1.44   1.00   2.99   1.47   1.47   1.96   1.25 
GFS1P00H03T00E00 00 57 2021/07/19 03 2021 07 19 00  0.05   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.08   0.00   1.85   1.80   1.47   2.99   1.49   1.49   1.98   1.66 
GFS1P00H03T00E00 00 58 2021/07/19 06 2021 07 19 00  0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.05   0.00   0.74   1.84   1.19   4.16   2.07   2.07   2.76   1.56 
GFS1P00H03T00E00 00 59 2021/07/19 09 2021 07 19 00  0.03   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.06   0.00   0.98   0.78   0.68   1.15   0.57   0.57   0.75   0.74 
GFS1P00H03T00E00 00 60 2021/07/19 12 2021 07 19 00  0.02   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.04   0.00   0.22   0.45   0.39   0.68   0.33   0.33   0.44   0.42 
GFS1P00H03T00E00 00 61 2021/07/19 15 2021 07 19 00  0.03   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.07   0.00   0.04   0.17   0.11   0.41   0.19   0.19   0.25   0.14 
GFS1P00H03T00E00 00 62 2021/07/19 18 2021 07 19 00  0.08   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.09   0.01   0.00   0.05   0.03   0.12   0.05   0.05   0.07   0.04 
GFS1P00H03T00E00 00 63 2021/07/19 21 2021 07 19 00  0.10   0.09   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.03   0.10   0.02   0.00   0.06   0.06   0.06   0.03   0.03   0.04   0.06 
GFS1P00H03T00E00 00 64 2021/07/20 00 2021 07 20 00  0.12   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.03   0.02   0.00   0.01   0.01   0.01   0.00   0.00   0.01   0.01 
GFS1P00H03T00E00 00 65 2021/07/20 03 2021 07 20 00  0.04   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.01   0.00   0.02   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 66 2021/07/20 06 2021 07 20 00  0.01   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.05   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 67 2021/07/20 09 2021 07 20 00  0.01   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 68 2021/07/20 12 2021 07 20 00  0.01   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 69 2021/07/20 15 2021 07 20 00  0.09   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.05   0.01   0.00   0.00   0.00   0.10   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 70 2021/07/20 18 2021 07 20 00  0.22   0.19   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.06   0.22   0.03   0.00   0.00   0.00   0.10   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 71 2021/07/20 21 2021 07 20 00  0.29   0.19   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.09   0.15   0.13   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 72 2021/07/21 00 2021 07 21 00  0.06   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.05   0.00   0.16   0.00   0.00   0.00   0.10   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 73 2021/07/21 03 2021 07 21 00  0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.03   0.00   0.11   0.00   0.00   0.00   0.09   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 74 2021/07/21 06 2021 07 21 00  0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.04   0.00   0.00   0.00   0.11   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 75 2021/07/21 09 2021 07 21 00  0.01   0.00   0.01   0.01   0.00   0.04   0.12   0.12   0.11   0.09   0.02   0.00   0.05   0.00   0.00   0.00   0.09   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 76 2021/07/21 12 2021 07 21 00  0.01   0.00   0.00   0.04   0.02   0.03   0.02   0.04   0.03   0.03   0.01   0.00   0.01   0.00   0.00   0.00   0.09   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 77 2021/07/21 15 2021 07 21 00  0.16   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.05   0.08   0.06   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 78 2021/07/21 18 2021 07 21 00  0.56   0.39   0.01   0.01   0.00   0.01   0.01   0.00   0.00   0.00   0.14   0.33   0.12   0.00   0.00   0.00   0.04   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 79 2021/07/21 21 2021 07 21 00  0.44   0.32   0.17   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.27   0.31   0.46   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 80 2021/07/22 00 2021 07 22 00  0.13   0.11   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.10   0.12   0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 81 2021/07/22 03 2021 07 22 00  0.01   0.01   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.03   0.01   0.07   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 82 2021/07/22 06 2021 07 22 00  0.02   0.04   0.12   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.07   0.07   0.06   0.00   0.00   0.00   0.04   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 83 2021/07/22 09 2021 07 22 00  0.05   0.05   0.13   0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.06   0.06   0.02   0.00   0.00   0.00   0.05   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 84 2021/07/22 12 2021 07 22 00  0.03   0.03   0.07   0.00   0.03   0.00   0.01   0.01   0.01   0.01   0.04   0.03   0.01   0.00   0.00   0.00   0.04   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 85 2021/07/22 15 2021 07 22 00  0.15   0.13   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.04   0.14   0.02   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 86 2021/07/22 18 2021 07 22 00  0.49   0.42   0.01   0.05   0.05   0.04   0.02   0.00   0.01   0.01   0.14   0.46   0.04   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 87 2021/07/22 21 2021 07 22 00  0.25   0.27   0.03   0.07   0.04   0.06   0.04   0.03   0.03   0.03   0.10   0.36   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 88 2021/07/23 00 2021 07 23 00  0.04   0.13   0.00   0.01   0.03   0.08   0.25   0.19   0.20   0.19   0.04   0.22   0.00   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
