2000 02     14.6300   32.6000   44.7100   19.9300   11.8900   16.7300   17.4100   26.2000   19.7900   24.5100   29.0400   24.5400   22.2900
2001 02     13.5900   27.6300   38.3700   18.9400   11.8200   16.7900   28.2000   25.8500   18.2300   20.6500   27.1200   20.7600   17.5700
2002 02     16.0800   31.8400   38.4500   26.5100   17.5700   20.5600   26.9300   21.4300   34.1300   19.1500   27.2600   31.1000   34.6200
2003 02     20.5400   19.5800   25.2100   24.2700   32.1700   15.9500   33.9500   42.0000   31.8600   39.0600   35.3900   37.2800   38.2200
2004 02     19.6800   22.5100   22.1300   21.0800   27.3100   19.8400   25.4000   34.3100   23.9500   26.7200   35.8200   22.8400   24.3200
2005 02     21.9500   25.7100   33.1500   16.7800   16.9800   24.5000   54.4000   37.4700   59.3600   35.0500   40.9200   39.7000   47.1700
2006 02     25.5600   22.1700   28.4600   32.1100   17.0000   29.1400   35.9400   46.1900   33.6600   36.2500   39.7900   36.5100   34.8700
2007 02     29.9500   30.5400   35.7700   41.2300   36.5600   32.8800   40.1200   52.6800   41.8000   47.4400   37.0500   39.9300   41.3700
2008 02     17.0000   30.2600   32.5400   20.2000   21.4400   27.1400   33.5200   43.5100   26.9100   33.0600   25.5900   25.8800   26.0200
2009 02     28.0800   26.4300   36.2100   33.6500   29.2700   32.8600   30.0000   39.1800   40.8900   32.0100   32.6700   35.9800   38.6300
2010 02     24.5300   30.3500   47.8100   29.8600   29.4600   21.0900   42.4200   36.9600   23.2400   30.4700   26.5800   20.2400   23.8400
2011 02     21.5600   31.3700   36.1600   26.8700   21.4500   22.1300   31.6900   30.8400   30.8400   27.9300   33.7100   31.5100   30.4100
2012 02     28.6000   41.7700   55.5200   29.2300   32.9900   32.6400   34.6000   43.8900   42.9100   33.2000   36.4600   39.5400   41.0900
2013 02     21.0700   23.5400   34.0600   32.2000   20.5800   21.1300   26.2200   37.9500   28.4600   35.4500   27.7500   24.8200   29.3600
2014 02     23.0500   44.4100   63.0100   56.6500   30.1500   25.6400   33.7300   40.6200   27.0400   34.4500   39.0300   30.6200   26.4100
2015 02     20.3600   47.5900   59.2700   37.9200   15.3400   18.7700   22.1000   15.2600   18.1300   14.0000   15.1600   16.9200   17.8100
2016 02     39.7800   46.1700   45.8000   44.6300   28.5700   26.6100   82.9400  104.7200   21.9700   80.7100   35.3300   22.5700   22.1000
2017 02     16.5000   20.0200   21.0200   21.3500   25.2100   10.4900   16.0900   13.2700   28.2300   10.7900   16.9900   23.3100   26.4700
2018 02     15.8500   22.0500   25.7100   24.7600   30.7400   13.1700   26.5500   28.3700   39.3800   27.6600   35.6800   36.9100   37.5200
2019 02     19.9600   24.9900   24.5100   30.4700   25.4900   19.8600   30.3300   21.0800   61.6000   29.3000   54.2000   57.4800   59.1200
2020 02     24.6900   32.0300   38.4700   27.1600   18.4400   23.8200   29.1100   44.4600   33.7900   41.4700   35.3800   35.1000   37.5500
1991 03     11.9400    9.6900   12.5500   10.2000   17.2200   17.2500   30.3300   23.1500   39.3200   19.1000   50.3500   34.4900   42.6400
1992 03     17.2800   19.4900   15.8400   22.0100   24.2400   21.2300   26.6200   24.8700   22.5200   23.9400   39.8200   33.8700   30.8900
1993 03     17.3300   22.3800   25.8200   20.4600   33.5700   21.7600   17.4400   26.0600   42.0400   23.3000   19.0800   34.6500   42.4400
1994 03     16.0200   22.1800   28.1500   18.5500   16.3900   19.7500   23.2100   23.5500   14.6600   19.7500   20.2800   13.6700   16.7000
1995 03      9.3900   10.9400   14.6700   14.2100   12.5200   10.8200   18.1600   35.0700   17.5600   26.2500   40.4600   24.1800   16.0400
1996 03     11.1300   20.2500   31.9000   10.5700   16.9100   17.2800   22.5900   22.9400   15.3600   19.7300   35.3700   19.7100   12.8600
1997 03     21.9700   37.5100   50.3100   19.9000   18.1500   19.0000   38.8500   29.5800   38.9800   24.3000   42.0100   38.7000   38.3700
1998 03     21.6400   24.9900   36.9800   20.7000   13.9100   21.0100   39.2300   42.7700   18.5900   36.4100   26.6700   18.1700   17.9300
1999 03     20.3500   24.7500   27.9700   22.8100   26.7100   20.3100   19.0600   33.0800    8.6900   25.8800   17.6600   11.3100    8.8400
2000 03     21.6700   35.4100   42.4600   29.8600   14.6800   19.8100   27.8600   44.5700   19.6100   34.9300   45.2100   27.0200   17.9300
2001 03     14.3800   26.4600   24.1200   30.4800   23.0700   11.6400   14.4300   16.1600   12.7300   13.8700   27.1300   16.2500   12.7600
2002 03     13.2000   13.0800   18.4600   15.1900   17.1900   19.9100   17.8200   27.9100   64.7200   35.8400   35.5000   55.5000   68.7200
2003 03     22.9100   16.3600   21.9900   17.8400   28.5600   23.4000   28.9500   49.7200   49.8000   49.7400   49.0000   50.7600   58.2400
2004 03     14.2800   28.6600   32.6900   20.2300   18.3200   13.5200   33.5500   20.2900   38.6800   22.3900   30.3200   37.2700   41.2600
2005 03     16.8900   12.2400   13.3700   21.5100   37.1900   17.4900   28.1300   26.0400   30.1300   25.7700   20.9500   21.8300   25.6600
2006 03     12.7500   23.4100   33.8300    9.5800   16.8900   18.5200   16.8200   22.6900   31.3100   21.8700   22.2700   26.7000   28.9200
2007 03     17.4000   17.5000   22.4000   16.0200   23.0900   18.1300   24.0200   27.0500   43.4400   25.4800   54.2700   44.4400   46.4600
2008 03     17.3800   17.1500   16.4500   33.9900   24.7200   29.7100   14.4600   25.4600   44.6600   23.0400   22.7900   34.6900   40.6400
2009 03     35.0900   23.6300   32.2400   22.1700   37.7600   45.4300   38.8200   24.8400   28.6400   25.8400   34.4400   31.3900   29.8700
2010 03     19.8600   33.3700   43.8000   31.2200   16.6600   16.8900   36.1600   49.4000   33.6900   44.6100   33.7200   32.3400   33.8200
2011 03     16.6000   21.4000   32.5500   23.6200   15.7400   28.3000   28.0000   47.7600   33.8400   38.9200   27.9300   28.7600   31.6900
2012 03     16.8700   21.5100   24.7700   32.4900   17.3100   20.9500   18.3400   22.5200   82.6000   38.3300   71.5500   79.3100   83.2000
2013 03     20.3500   26.4000   28.0400   43.5700   26.4400   22.4700   35.3100   35.8600   10.4700   28.5300   20.9400   14.1600   10.7800
2014 03     25.2700   28.0000   30.1900   24.5000   19.7400   20.6500   68.8500  108.9300   25.5700   84.8900   30.8300   27.6100   26.6000
2015 03     12.0100   12.9600   11.9600   15.8700   20.3900   13.0000   17.2200   31.4700   27.9500   23.8800   23.8700   25.8400   26.8300
2016 03     34.7000   48.6000   66.2500   30.0300   16.7100   29.8200   64.4200   45.8600   63.6000   50.5300   61.2300   62.5700   63.2500
2017 03     58.9000  146.7000  226.0200   70.9300   26.2000   22.5200   53.3000   21.3700   36.3300   25.3100   34.3800   37.6100   39.2300
2018 03     16.8300   41.1800   64.1500   44.9000   17.5800   14.2900   27.4000   30.8900   42.9800   26.0600   38.3200   40.3000   41.2800
2019 03     13.0300   14.0200   14.8300   24.8500   16.0000   10.6100   19.8200   34.9800   58.8900   36.1200   54.1900   62.3900   66.4800
2020 03     14.7200   18.2700   23.3900   33.3200   14.1500   13.6000    9.4900   20.7500   63.7200   32.0600   53.4900   63.0500   72.7500
1991 04      9.2500    8.1100   13.0700   15.5100   14.8500    9.7500   14.3600   17.8700    8.0300   14.0100   23.6600   12.4100    8.6000
1992 04      8.5000    9.0900    8.6200   12.5800   11.2200   11.4800   14.2600   23.3900   15.8000   20.9900   16.9900   16.0900   15.9800
1993 04     13.3000   11.4500   12.6400   11.0900   14.5500   15.4300   26.4300   27.3600   37.0600   21.8000   21.9300   31.7600   39.8800
1994 04     12.4600   25.1400   36.1200   13.5100    6.2500   14.2700   24.8100   28.1000    8.9100   22.4800   30.1900   12.9700    9.0600
1995 04     11.3500   18.7700   13.3100   20.8100   11.7300    8.8900   26.9400   24.8500   10.5100   19.7100   27.8600   15.3300   10.0400
1996 04     16.0600   19.6300   20.2400   16.6300   17.7400   15.1400   26.8600   23.5700   17.5900   18.5500   33.2900   20.1500   13.5700
1997 04      9.6200   20.4300   25.7100    9.4100   16.1700   14.2000   21.2000   17.4500   44.0800   21.2300   24.3100   27.5700   29.3300
1998 04     10.5100   17.3600   22.5600   12.6200   17.3100   16.8200   26.2800   18.8300    7.7500   14.0000   11.0400    7.7600    9.9400
1999 04      8.2600   14.4500   21.3800   14.6000    8.0000    8.9600   11.8900   15.6300   15.8800   14.1700   34.4400   23.3600   17.8200
2000 04      8.5800   21.0500   31.2000    8.9400    8.2500   14.9400   15.3800   18.3600    7.0700   14.3400   15.2700    8.5500    6.8900
2001 04     10.7900   12.5200   17.9700   13.0000   10.1600   16.4500   17.7600   28.5500   14.2100   24.7800   24.5900   17.8000   14.4100
2002 04      8.3900   19.0600   21.4500   22.2800   11.5800    8.2300   21.0500   17.5100   46.0300   24.7100   30.0000   40.5500   52.2900
2003 04     14.9000   22.3900   30.8300   12.8300   25.0600   19.8400   17.7000   31.0300   48.9800   35.7600   40.4400   48.6700   52.7900
2004 04     17.1800   19.1300   26.9900   35.4900   22.3800   12.0200   27.4900   41.0800   42.4700   36.6100   47.9700   46.6700   48.7200
2005 04     13.5800   29.6400   33.0800   22.5000   14.9600   13.6000   25.7100   27.4600   32.3100   23.5600   28.9500   23.0400   23.2100
2006 04     16.0400   20.7200   29.4500   28.6800   11.4200   19.8400   18.0600   16.8100   29.1900   15.7900   18.9000   23.9500   26.4800
2007 04     12.8700   19.5200   25.8300   20.1800   13.9800   15.0500   26.2300   38.5900   31.6400   34.8300   33.5800   30.8400   32.1100
2008 04     18.0500   17.5700   26.0000   25.9300   28.7600   20.7400   18.5600   19.2300   32.4800   18.2600   32.6900   31.9300   31.5500
2009 04     25.1200   29.0300   26.3900   26.0700   30.8800   23.5600   33.1900   31.3800   52.8200   23.6100   33.9700   44.0300   49.0600
2010 04      7.8500   11.7700   14.7200   16.5100    7.2200    9.8600   20.0200    8.6600    9.5200    8.8900   18.7300   12.8800    9.9500
2011 04     22.1500   34.2400   42.3200   33.5000   14.9300   15.3400   56.9200   50.9800   53.1000   46.4800   41.6800   46.1800   49.6300
2012 04     12.0800   17.4900   20.4900   25.2500   15.5500   12.0600   24.1900   21.2200   38.9800   18.1100   35.3500   37.5200   38.6000
2013 04     17.2600   20.3400   23.6000   39.7500   23.6100   18.6200   12.8800   11.3200   14.5300   10.8400   13.1300   13.7200   14.0200
2014 04     12.8200   15.9800   21.1000   20.8900   16.9700   20.7800   35.7500   64.4900   27.1400   50.4300   27.6700   26.7800   26.3300
2015 04     12.9200   21.3800   35.5700   22.9500    9.9300   20.7900   17.2800   17.8500   21.1500   14.0100   18.5200   20.0700   20.8400
2016 04     20.4800   26.2300   29.4400   34.2400   24.1100   11.2500   30.8700   37.9900   29.7000   35.8100   37.3600   33.0000   30.8200
2017 04     10.9100   18.1000   22.5700   23.2700   19.8700   13.5100   21.5100   49.3200   22.6000   41.5300   20.3900   24.6800   26.8200
2018 04      9.7200   25.7800   41.9100   11.0000   15.0000   12.2500   16.7700   18.3900   10.6900   14.9600   13.7300   11.8900   12.0300
2019 04     20.8800   33.8900   48.3600   17.7000   15.9300   13.5100   30.2400   24.6700   22.7700   24.1700   23.3200   23.6800   23.8600
2020 04     15.9300   24.2400   31.8500   19.1900   24.3500   11.8800   26.8900   40.2600   52.6100   43.5100   46.0200   58.6000   64.8900
1991 05      8.7500    9.9400    8.1800   11.5500   11.4500   15.7800   11.5900   14.3000   13.3100   12.3500   42.4500   21.5400   13.8600
1992 05      5.8900    8.2800    7.5300   17.3700   10.2300    5.6800    9.3500    9.0100    8.5000    8.8600   13.1700    9.4500    7.8600
1993 05      7.8400    9.9200   13.2600    9.1000    9.1700    7.9100   15.3900    9.4200   34.3500   13.9300   15.6000   29.8900   37.0300
1994 05      9.2000   12.7000   15.7800    9.5100   14.4300    8.9800   12.2700   12.5600    8.2400   11.0100   11.4400    8.1900    9.3500
1995 05      9.6600   13.6500   19.7500    8.4900    7.6200   15.0300   14.2300   13.4700   11.6500   11.7600   18.7200   14.3400   12.5100
1996 05      5.7300    6.7600    8.0800    8.1700    5.1300    5.4700   12.0100   17.2400    9.0000   13.5800   11.3700    9.4700    8.5100
1997 05      5.8700    5.1300    6.7600    9.3500    9.5000   10.6900    6.3100    9.0400   45.7400   18.1000   16.9000   23.1600   29.4800
1998 05      6.8500   12.9400   15.8200    8.5600    7.0500   13.9700   10.3200    9.5000    7.5700    7.8600   19.5900   10.9600    7.0100
1999 05      7.6000    9.2500    8.5800   14.4200    7.9700    6.1400    9.3200   21.9700   14.8700   16.7500   19.6900   14.0400   14.2000
2000 05      3.7500    7.8900   11.2600    5.2600    4.7300    2.9300    5.4000    9.6700    5.3300    8.3800    8.1100    6.1400    5.1600
2001 05      9.7800   13.7200   21.4100   16.0100   16.1700   11.2500   12.1500   11.8300    7.7100   10.7400   16.2800   11.0800    8.4800
2002 05     10.7300   13.7900   13.8400   18.5600   14.2900   14.9500   14.6800   12.6500   12.7500   10.2700   27.2400   15.5500   13.6600
2003 05      9.3700    7.9300   10.4100   10.4100   13.4000   10.3900    7.6400   10.2300   32.9700   16.2200   28.4700   25.4900   31.8500
2004 05     13.2200   13.5400    6.3600   22.7000   17.3600   12.6000   12.0800   10.5400   11.9300   10.9000   20.9700   14.4000   12.7500
2005 05     13.9200   24.0800   30.4700   22.4700   10.3700   12.4900   20.7800    9.4300   17.4500   11.5400   28.6300   23.0000   20.1900
2006 05      8.2100    6.3200    7.2900    7.2500    8.8900   11.6500    8.4200    9.6800   10.2400    8.9300    6.3700    8.8500   11.2000
2007 05     14.9400   22.4700   27.1800   23.9600   17.4400    9.8200   28.3100   38.8800   38.0400   38.6600   25.8300   35.0500   39.6600
2008 05     11.2500   13.9400   17.2400   10.2700    8.7000    9.1900   19.5100   19.4500   35.4200   21.2600   30.7300   32.5300   33.4400
2009 05     11.0200   20.4800   20.5200   18.0600    7.9900    9.4800   34.3400   47.4200   22.3500   40.8200   32.5600   27.5100   24.9800
2010 05      8.9600   12.7900    9.2300   20.2800    6.3500    8.5200   19.8200   46.1800   13.3600   34.8500   10.6500   10.8800   12.4200
2011 05      9.3200   24.5300   20.9600   36.4600    7.3200    3.1500   15.5900   18.8200    9.9700   15.0400   11.0400    8.9600    8.1500
2012 05     13.3100    8.2400   13.8300   11.4900   19.0600   21.0400   15.1800   16.6700   37.9300   22.2700   38.0900   31.0800   35.6600
2013 05      9.4700   10.8100   12.9900    9.4200   17.9800   13.3600    9.8600   11.6300   18.8800   10.4100    6.0600   12.8800   16.2800
2014 05     14.7300   18.3600   18.2800   29.2200   15.7200   15.4900   22.5500   34.5700   16.3600   29.7800   18.1000   17.7000   17.5000
2015 05     21.9000   21.6900   31.8200   38.4100   20.3600   35.7800   14.1000   15.3000   27.4400   15.8000   20.7600   22.4300   26.1000
2016 05      8.2200   13.2000    9.8200   24.1600    9.9800    4.2800   20.9500   15.5400   12.4000   11.9600   18.0300   13.9600   11.9200
2017 05     10.2800   11.0600    7.5300   21.8800   20.1100   13.9300   16.1400   26.4200    7.9500   21.1200    9.1500    8.6000    9.6800
2018 05      8.5200   13.6300   17.9600   23.4800   13.1500    6.4400    9.2600   10.7200    8.8800    8.0000    8.9700    9.8300   10.2700
2019 05      8.4200   16.0500   19.2800   10.8000   15.6400    9.4500   14.5200   14.5400   39.0200   17.8900   33.4300   42.6500   47.2600
2020 05      8.7400    5.8700    7.1600   12.4800   15.3900   11.5700    7.6600   15.4900   19.7900   14.1300   13.5200   16.9000   18.5900
1991 06      8.0000   14.4800   19.1200   16.1100    6.2700   11.2700   13.6500   11.5500    9.1900    8.9500   15.1800   10.3400    7.9100
1992 06      6.7200    7.0300   10.1400   13.8200   13.7300    5.5800    5.7500    6.1900    8.3600    6.7600    3.0500    7.2200    9.5600
1993 06      5.1700    3.6900    2.2700    7.1400    8.3300    5.5200    5.6200   12.0000   47.3600   21.3100   18.7200   40.6500   51.6100
1994 06     11.2500    5.7000    7.3500    6.6100    7.5100   26.0800    8.6900   11.6100   10.8700    8.9400    9.5400    9.2500   11.3800
1995 06      2.5400    3.0300    2.6100    5.3400    2.8800    2.7400    6.0200    9.9900    7.2900    8.7700    7.9500    5.8300    6.8400
1996 06      3.5000    3.5000    3.7600    6.6300    5.4800    4.1000    7.4100   17.3700    7.6000   14.1600    9.4900    8.3200    7.7300
1997 06     10.0600    3.3500    2.9700    7.4300   10.8300   14.6700   20.1800    5.1400   35.6100   13.1600   26.9000   27.6500   28.0300
1998 06      5.7500    2.9400    4.2200    5.8900    8.0200    9.0600    3.5000    1.5900    3.2600    1.9800    2.0400    2.5100    3.1900
1999 06     11.2300   11.3800   10.5500    9.5900    6.3300   13.1200   17.7500   18.1500    8.7200   15.6700   22.1300   11.4300    8.6100
2000 06      6.3300   10.6600    8.7400   16.0200    6.1200    8.6200    4.1300    3.0600    4.1300    2.8600    2.1000    2.5700    3.3000
2001 06      6.0100    5.6900    3.5200   11.9800   10.7200    4.1400    7.3100   11.8400    5.5300   10.1800   12.6700    7.1000    6.5600
2002 06      2.7200    6.2400    9.9000    4.3700    4.9600    1.9100    3.0700    6.3300    7.2200    4.7400    2.6000    6.2900    8.1400
2003 06     10.0500    9.6700   15.5400    8.8600   11.7000   15.8500    7.9100    6.1400   12.9900    7.0700   19.5400   14.2400   11.5900
2004 06      9.2800    6.0700    7.0700    5.0900   10.3900   12.9800    7.5400    9.1000    9.7400    6.7400    9.6100    8.5400   11.0200
2005 06      6.4700   15.2800   11.8900   22.0800    8.4400   15.0500    7.1900    4.8200    6.7900    5.3400   11.1800    8.9900    7.9000
2006 06      8.3200   12.6400   10.2300   16.1100   10.9400    8.1700    6.7100    5.1100    5.2800    3.7700    2.1000    4.0400    5.0200
2007 06      1.2100    3.0900    2.6400    6.0400    1.1900    0.3000    2.9300    2.5400    4.3400    2.4000    6.1000    3.7400    4.2900
2008 06      3.9700    4.5700    1.6900    8.8400    4.0000    5.3300    3.5100   13.9100   20.5500   11.8700   16.8300   15.6500   22.0700
2009 06      9.0100   12.2100   12.8900    8.6600   13.2800    8.6800   23.3000   14.1200   20.7500   13.5900   23.4500   17.3000   19.3200
2010 06      1.6900    4.6500    1.7400    9.6400    1.3400    0.6300    4.0600    9.6700   12.9300    7.4100    5.8900    8.0900   12.0200
2011 06      4.1200   13.1700   21.0200   12.0600    4.3000    3.1900    7.7400    4.3200    1.7800    3.2100    5.0300    2.9200    1.8700
2012 06      9.4600   18.4100   24.7000   21.9200   11.4100   11.6500   19.0500   19.0800   20.4300   18.7800   14.4400   16.2000   19.2300
2013 06     11.9400   15.0000   14.2600   28.2600   14.0700   11.8900   14.7800   20.4800   12.4700   15.7300   10.9500   11.6500   12.0000
2014 06      9.8000   15.8500   16.4900   16.9300   15.8700    8.2000    7.3300    5.0200    8.8300    3.7000    5.6400    7.9200    9.0600
2015 06      9.3900   17.9900   12.3800   26.9300   14.4600    8.4300   10.8400    5.0600    1.7400    3.7800    0.8700    1.3800    1.6500
2016 06      5.4300    9.6600    5.3000   20.2300    7.0800    2.8800    3.6100    3.5700   12.4400    5.0900   15.4600   10.6700   11.8400
2017 06      7.7900   14.4300   12.8700   18.6900   13.1000   10.4900    4.1900    5.1200    5.1600    3.7800    4.2800    5.2600    5.7500
2018 06     12.9600   14.5600   18.7600   11.5000   18.3500    9.3400   13.5500    7.1500    6.8700    7.0800    7.8900    8.4000    8.6500
2019 06      7.8400   10.7400   13.8400    8.9500    8.7100   15.9200   12.2300    7.7500    4.0400    6.3900    4.7100    4.6700    4.6400
2020 06     16.6700    5.7100    7.2600    7.3200   36.8100   21.0700    6.5800    5.1200   37.1200   12.7100   34.0600   40.9000   44.3200
1991 07      4.1400    3.7300    2.0000    8.0900    8.6000    2.4700    5.7200    6.2500    3.4800    4.6200   10.1300    5.2100    3.3600
1992 07      8.3100    8.1600    8.5400    6.8000   13.5600    6.0100    6.9100    6.4100    1.9700    4.9800    5.0700    3.0300    2.0200
1993 07      3.5300    8.5700   13.9100    7.7500    5.9000    3.0000    2.9000    3.3400    7.2700    2.5100   16.1900    9.3400    6.4400
1994 07      7.0400   14.7500   22.3900    5.7000    7.3600    9.4300    7.6700    3.5500   25.6400    7.8300    9.7500   21.0100   26.6400
1995 07      4.5500   13.3600   19.0600    7.7000    2.7900    2.1700    6.2600    4.2000   15.6000    6.7500   38.4300   21.1000   12.4400
1996 07      1.7000    3.1300    2.3000    4.5500    3.2100    2.2400    0.6000   11.9500    3.8300    8.8100    7.3800    5.1700    4.0700
1997 07      1.8500    6.0800    9.2000   10.1300    3.5400    0.4600    3.2000    0.5600    3.3000    1.2800    7.0400    4.7000    3.5300
1998 07      1.2300    1.6300    2.0900    2.5600    2.9900    0.3700    1.5200    1.2000    3.2200    1.1900    1.4600    2.6700    3.3300
1999 07      4.3100    4.8900    5.1200    6.3400    8.2400    3.2900    5.1000    6.1400    1.4800    4.6500    0.5600    1.1700    1.4800
2000 07      7.3400    6.7800    3.5500   14.1600   10.7800   13.3900   11.9100    9.9000    4.5600    7.4900   11.8800    6.7100    4.1300
2001 07      6.9600   14.2700    6.1100   32.2000    4.6900    4.9400    6.7900   13.5500    9.8500   12.5800   10.2400    8.1600    7.3200
2002 07      3.1600    3.2100    3.2000    4.1200    6.9700    2.9300    3.2800    5.1300   12.8900    5.5600    9.5400   12.7900   14.4100
2003 07      1.4900    2.5700    2.8500    2.3900    1.7500    1.0800    2.9600    1.8500    3.2200    1.3700    2.9000    2.7200    2.6900
2004 07      5.2900    6.9000   10.4400    9.7600    8.7300    8.8400    8.7700    8.7600   19.0600    8.1400   20.0500   21.4300   22.1100
2005 07      7.2100    7.0000    4.1300   11.1400    6.7200    8.2700    8.7700    3.4400    0.5500    2.5400    0.3000    0.2400    0.2500
2006 07      3.8400    8.7700    4.1300   13.8600    3.6100    2.9800    8.7400    9.1600    1.4200    6.7600    0.7300    1.2500    1.5100
2007 07      9.9200   14.4700   20.0200   13.3200   13.3700    8.4300   12.9800    7.9900    6.2100    5.9100    3.0100    4.9100    5.8700
2008 07      3.8500    3.7300    3.5200    7.4700    3.9700    6.4800    8.5800   11.1100    3.3800    8.4200    2.7500    1.5000    1.6400
2009 07     11.2200   26.8000   28.0200   27.8100   16.1100   11.6500   10.3000    5.1000   11.1000    5.4200    5.7300    8.6300   10.0800
2010 07      5.2200   12.8300   11.7000   15.5100   11.3700    4.3600    4.8800    7.4700    2.9800    6.2900    2.4800    3.5900    4.1500
2011 07      5.0900    6.8600   11.1600   13.1800    6.2300    6.3400    0.8700    0.8700    1.9300    0.7500    1.6200    1.5600    1.8800
2012 07      3.5600    4.7600    3.0700    7.6500    3.2400    5.1600    5.5900   14.4700    3.2800   10.6600    0.7500    2.3600    3.4200
2013 07      4.4700    5.3900    8.6400    7.7100    5.4000    5.7000    5.0000    4.3300   30.0800   11.1000   15.5700   24.1200   28.3900
2014 07      8.6600   14.3600   17.0500   12.7200   12.7500   10.2200   10.4000   16.2500    5.4400   12.5100    6.8700    5.2400    5.5800
2015 07     14.5200   20.1500   19.5600   23.8700   26.2800   14.3900    4.9200    3.4000    2.6600    2.5300    3.9300    3.0600    2.6300
2016 07      3.4300    6.5800    6.4800   10.5100    5.1800    2.4700    5.5600    2.4700    3.3700    1.8200    3.0800    3.2100    3.2800
2017 07      0.2700    0.7200    1.1800    0.4300    0.6200    0.2100    1.3300    1.3200    0.5800    1.1300    1.4500    0.7700    0.4300
2018 07      7.4800   20.8200   26.2400   17.4300    6.0200    0.1300    4.9800    1.8400    3.0900    2.1700    3.2900    3.2900    3.5800
2019 07      8.1100   12.5700   21.2100   15.9400   18.6200    2.2800   11.4900   10.6000    2.5700    8.3600    4.4900    2.9100    3.2500
2020 07      9.4200    9.6200   13.2900   11.5900   10.2300    7.9100   20.4500   19.3900   16.0700   15.4800   22.4500   20.9500   20.2000
1991 08      4.5600   14.1100   19.8700   12.6000    4.2200    3.5000   10.4000    5.6500   10.2700    4.8400   32.5000   16.5200    8.5300
1992 08     18.9900   25.9000   21.3600   26.8500   21.0500   16.9500   29.0200   10.5400   13.9600    9.6900   27.9900   16.2100   10.3200
1993 08      5.8400   11.2600   13.7300   14.4300   10.0700    5.0600    7.1500    7.8900    7.5200    7.7900   15.2300    9.4700    6.5900
1994 08      4.9700    8.9500    9.8800   12.9900    4.8200    5.3800    8.4700    9.3600    7.2700    8.2800    5.4700    6.7700    7.4200
1995 08      3.8400    9.6400   11.1000    8.5900    4.0300    1.3800    6.0000    3.1900    8.9900    2.9700   11.3300    9.8800    9.1600
1996 08      3.1300    6.2100    9.7000    6.2100    3.5000    5.6700    7.8700   13.2300    5.9400   11.3100    7.2400    5.3500    6.0900
1997 08      4.5300    2.9600    2.4600    2.1200    3.0800    8.6200    6.9300   13.5700   16.8600   14.0900   22.1400   15.1100   16.1600
1998 08      5.9000    9.5600   15.1500    4.6900    6.8800   10.8400    5.2600    7.1700    5.2400    5.8300    2.7800    6.1000    7.7500
1999 08      1.4500    3.9400    5.8700    1.7300    1.6400    2.1200    2.3700    3.8900    1.0500    2.9000    1.7500    1.5000    1.3800
2000 08      7.8000   11.6100   14.5400    7.4000    3.4200    4.3600   17.9000   21.8200    7.8500   18.1400   23.1500   12.4100    7.0400
2001 08      4.2600   13.6400   12.4400   30.9000    6.7400    2.7900    3.2600    9.6300    6.7300    7.7300    4.9500    5.1700    6.7500
2002 08      6.9700    3.9400    3.2200    7.0600   10.5400   14.5100   14.1700   31.2600   73.4700   42.3700   45.0400   66.1600   76.7200
2003 08      9.4900   12.2000   10.8300   14.9100   14.0600    9.9100   20.0100   14.3200    9.6700   12.9400   24.9000   13.3600   11.5900
2004 08      3.4100    9.2800   12.5200    5.7400    2.1300    1.3200   13.4200   12.1300   13.8800   11.9000   25.6000   18.5500   15.0300
2005 08      8.6900   11.5300   13.7800    9.3500   10.5800    8.7100    9.4800    5.3800   44.8500   13.3900   29.1800   35.1700   41.9300
2006 08      4.0100    5.0600    6.7700    7.7300    2.9000    9.0300    8.7400   15.7900    2.1800   11.8400    5.6700    3.3100    2.1300
2007 08      2.1900    2.4600    2.4400    2.7500    2.7300    5.9900    1.4600    5.1200    4.5400    4.6100    4.9400    3.7900    4.5400
2008 08      7.0700    9.3100    9.6800    8.7000    8.6600    7.0500   19.2500    2.0400    5.2600    2.5000   12.4500    6.3300    4.8100
2009 08      4.9500   10.5200   14.7100   17.6000    5.5600    5.0800   10.2300    7.1700   39.5800   15.7000   10.9400   21.5100   29.6000
2010 08      5.9800    8.8400   14.8100    5.9000    6.1600    5.6200    9.7200   11.6700   66.3700   23.9200   41.1400   55.7900   63.1100
2011 08      6.0600   10.4600   10.7300   11.5100   10.0500    4.4200   13.6200    2.7800    9.1500    4.4500   14.8300   10.3800    8.1500
2012 08      4.7900    4.5900    2.4100   10.0000    6.4300    5.2000    7.2300   11.9400   12.3700    9.8400    5.3400    9.2300   11.1800
2013 08      9.2200   19.9000   23.1500   16.4500   14.6500    9.0900   14.9100    4.2700    3.6500    3.3100    1.6800    2.8600    3.4500
2014 08      5.9800   18.3700   25.9200    8.4900    2.6800    3.9700   16.0900   23.0000   12.0200   17.1800    5.6400    9.5800   11.5500
2015 08      7.3800   18.9500   22.8500   17.2000   13.4300    5.1700   10.7700   14.5200    4.7900   11.1400   10.9000    6.6200    4.4800
2016 08      8.0100    8.7800    6.3200   15.0200   14.9400   12.0300   13.1000   12.9700   23.7300   10.2400   11.4700   18.5200   22.0400
2017 08      9.9300   10.5000   15.1900   20.7200   17.0700   10.9300    7.2800    4.3800    5.5500    4.5000    5.7900    6.3000    6.5500
2018 08     10.7100   14.9900   19.0400   20.1200   18.4700    8.9700   17.6500   16.5800   30.1400   14.0000   13.8900   23.2000   27.8600
2019 08      1.6400    1.2900    1.2000    1.7000    1.2300    3.4200    3.3700    3.8500    7.0400    3.9600    7.5100    6.5200    6.0300
