estatisticas mensais clima
 Mes= 01
    3.4922    3.7161    3.7308    3.3768    2.8580    3.3049    4.5965    5.3553    5.4928    5.3917    4.8404    5.1729    5.3392
    3.5954    5.1831    6.2846    5.2543    4.1618    3.7545    5.8299    6.8996    7.8229    6.3322    6.9091    7.2843    7.9395
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.3500    0.0600    0.0200    0.0100    0.0000    0.1200    0.1200    0.1000    0.0500    0.2200    0.0000    0.0200    0.0200
    0.4500    0.1000    0.0500    0.0300    0.0100    0.2000    0.1800    0.1800    0.1200    0.3500    0.0300    0.0900    0.0700
    0.6200    0.1900    0.1200    0.0800    0.0400    0.3400    0.3400    0.3300    0.2600    0.6300    0.1200    0.2000    0.1700
    0.8900    0.4900    0.3400    0.2300    0.1900    0.6700    0.7300    0.8500    0.6900    1.2200    0.4300    0.6600    0.6000
    1.2400    0.7900    0.5900    0.4600    0.4200    1.0300    1.1800    1.5600    1.2500    1.9700    0.9900    1.1600    1.1000
    2.3750    1.7300    1.4150    1.2100    1.0550    1.9300    2.5350    3.0450    2.9450    3.3250    2.1850    2.6400    2.7000
    3.8900    3.2300    2.7400    2.8800    2.6500    3.6600    4.5200    5.4700    5.0400    5.5800    4.2400    4.8600    4.8300
    4.7800    4.6300    3.9800    4.2700    3.9100    4.6800    6.0100    7.3500    6.6600    7.0600    6.3000    6.5800    6.5000
    6.4500    7.0900    6.1200    6.4200    5.8900    6.1200    8.6500    9.8900    9.4500    9.7600    9.3100    9.1000    8.8100
    7.3800    8.7300    7.8400    8.0700    7.4000    7.3700   10.8400   12.1500   11.4300   11.7800   11.5500   11.5300   11.5500
    8.2900   10.1800   10.3000    9.5100    8.3100    8.1100   12.2500   13.3400   13.5100   12.8900   13.4400   12.9700   13.5700
   25.1200   34.2400   48.3600   39.7500   30.8800   23.5600   56.9200   64.4900   53.1000   50.4300   47.9700   58.6000   64.8900
   25.1200   34.2400   48.3600   39.7500   30.8800   23.5600   56.9200   64.4900   53.1000   50.4300   47.9700   58.6000   64.8900
    6.9867    6.6061    7.6950    7.5652    7.4199    6.2751    9.7635    9.3469    6.7878    7.9641    6.9430    8.0448    8.1730
    3.5934    5.1802    6.2811    5.2514    4.1595    3.7524    5.8267    6.8958    7.8185    6.3286    6.9053    7.2802    7.9351
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000  900.0000
